"Grant ID","to","from","Amount","Recipient ID","Funder ID","Start year","End year"
"3285","Detroit Zoological Society","Community Foundation for Southeast Michigan","310662","183","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3284","Detroit Zoological Society","Community Foundation for Southeast Michigan","30000","183","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3283","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","5000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3282","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","300000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3281","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","10000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3280","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","600","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3279","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","3000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3278","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","5000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3277","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","541","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3276","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","12000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3275","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","12500","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3274","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","15000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3273","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","100000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3272","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","39000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3271","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","250","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3270","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","966667","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3269","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","100000","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3268","Detroit Symphony Orchestra","Community Foundation for Southeast Michigan","216800","176","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3267","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","250","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3266","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","300000","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3265","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","70261","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3264","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","5000","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3263","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","261271","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3262","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","2500","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3261","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","1000","172","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3260","Detroit Rescue Mission Ministries","Community Foundation for Southeast Michigan","250","171","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3259","Detroit Rescue Mission Ministries","Community Foundation for Southeast Michigan","27833","171","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3258","Detroit Rescue Mission Ministries","Community Foundation for Southeast Michigan","4000","171","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3257","Detroit Rescue Mission Ministries","Community Foundation for Southeast Michigan","1000","171","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3256","Detroit Public Schools Foundation","Community Foundation for Southeast Michigan","250","2750","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3255","Detroit Public Schools Foundation","Community Foundation for Southeast Michigan","545","2750","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3254","Detroit Public Schools Foundation","Community Foundation for Southeast Michigan","5000","2750","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3253","Detroit Public Safety Foundation","Community Foundation for Southeast Michigan","50000","576","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3252","Detroit Midtown Micro-Enterprise Fund Corporation ","Community Foundation for Southeast Michigan","150000","163","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3251","Detroit Institute of Arts","Community Foundation for Southeast Michigan","255000","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3250","Detroit Institute of Arts","Community Foundation for Southeast Michigan","1000","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3249","Detroit Institute of Arts","Community Foundation for Southeast Michigan","38983","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3248","Detroit Institute of Arts","Community Foundation for Southeast Michigan","1000","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3247","Detroit Institute of Arts","Community Foundation for Southeast Michigan","21536","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3246","Detroit Institute of Arts","Community Foundation for Southeast Michigan","5000","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3245","Detroit Institute of Arts","Community Foundation for Southeast Michigan","50000","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3244","Detroit Institute of Arts","Community Foundation for Southeast Michigan","400333","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3243","Detroit Institute of Arts","Community Foundation for Southeast Michigan","250","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3242","Detroit Institute of Arts","Community Foundation for Southeast Michigan","250","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3241","Detroit Institute of Arts","Community Foundation for Southeast Michigan","650400","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3240","Detroit Institute of Arts","Community Foundation for Southeast Michigan","500","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3239","Detroit Institute of Arts","Community Foundation for Southeast Michigan","19225","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3238","Detroit Institute of Arts","Community Foundation for Southeast Michigan","617442","157","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3237","Detroit Institute for Children","Community Foundation for Southeast Michigan","1000","156","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3236","Detroit Institute for Children","Community Foundation for Southeast Michigan","45000","156","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3235","Detroit Historical Society","Community Foundation for Southeast Michigan","15250","154","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3234","Detroit Historical Society","Community Foundation for Southeast Michigan","1000","154","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3233","Detroit Historical Society","Community Foundation for Southeast Michigan","46000","154","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3232","Detroit Historical Society","Community Foundation for Southeast Michigan","9825","154","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3231","Detroit Historical Society","Community Foundation for Southeast Michigan","91186","154","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3230","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","5000","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3229","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","1000","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3228","Allied Media Projects","Sunlight Foundation ","8000","19","2590","Sun, 01 Jun 2014 00:00:00 -0400","Mon, 01 Jun 2015 00:00:00 -0400"
"3227","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","1000","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3226","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","2000","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3225","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","2500","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3224","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","6663","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3223","MiVote.org - Detroit Educational Television Foundation","Community Foundation for Southeast Michigan","2000","366","111","Sun, 01 Jan 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"3222","Detroit Economic Growth Association (DEGA)","Community Foundation for Southeast Michigan","5000","146","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3221","Detroit Economic Growth Association (DEGA)","Community Foundation for Southeast Michigan","488257","146","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3220","Detroit Economic Growth Association (DEGA)","Community Foundation for Southeast Michigan","150000","146","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3219","Detroit Economic Club","Community Foundation for Southeast Michigan","5000","3218","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3217","Detroit Eastside Community Collaborative, Inc","Community Foundation for Southeast Michigan","15000","568","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3216","Detroit Eastside Community Collaborative, Inc","Community Foundation for Southeast Michigan","335000","568","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3210","Detroit Development Fund","Community Foundation for Southeast Michigan","15000","145","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3209","Detroit Country Day School","Community Foundation for Southeast Michigan","30000","141","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3207","Detroit Country Day School","Community Foundation for Southeast Michigan","5000","141","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3206","Detroit Chamber Winds and Strings","Community Foundation for Southeast Michigan","10496","136","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3205","Detroit Chamber Winds and Strings","Community Foundation for Southeast Michigan","500","136","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3204","Detroit Artists Market","Community Foundation for Southeast Michigan","300","131","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3203","Detroit Artists Market","Community Foundation for Southeast Michigan","2500","131","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3202","Detroit Artists Market","Community Foundation for Southeast Michigan","250","131","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3201","Detroit Artists Market","Community Foundation for Southeast Michigan","500","131","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3200","Detroit Artists Market","Community Foundation for Southeast Michigan","29021","131","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3199","Detroit Area Pre-College Engineering Program, Inc","Community Foundation for Southeast Michigan","30000","130","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3198","CultureSource","Community Foundation for Southeast Michigan","50000","567","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3197","CultureSource","Community Foundation for Southeast Michigan","50000","567","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3196","Crossroads of Michigan","Community Foundation for Southeast Michigan","10000","123","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3195","Crossroads of Michigan","Community Foundation for Southeast Michigan","10000","123","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3194","Crossroads of Michigan","Community Foundation for Southeast Michigan","10574","123","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3193","Covenant House Michigan","Community Foundation for Southeast Michigan","9000","120","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3192","Covenant House Michigan","Community Foundation for Southeast Michigan","21000","120","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3191","Covenant House Michigan","Community Foundation for Southeast Michigan","10000","120","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3190","Covenant House Michigan","Community Foundation for Southeast Michigan","1500","120","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3189","Cornerstone Schools Association","Community Foundation for Southeast Michigan","500","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3188","Cornerstone Schools Association","Community Foundation for Southeast Michigan","75000","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3187","Cornerstone Schools Association","Community Foundation for Southeast Michigan","16500","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3186","Cornerstone Schools Association","Community Foundation for Southeast Michigan","15000","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3185","Cornerstone Schools Association","Community Foundation for Southeast Michigan","5000","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3184","Cornerstone Schools Association","Community Foundation for Southeast Michigan","92750","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3183","Cornerstone Schools Association","Community Foundation for Southeast Michigan","395800","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3182","Cornerstone Schools Association","Community Foundation for Southeast Michigan","20000","116","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3181","College for Creative Studies","Community Foundation for Southeast Michigan","2500","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3180","College for Creative Studies","Community Foundation for Southeast Michigan","41387","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3179","College for Creative Studies","Community Foundation for Southeast Michigan","250","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3178","College for Creative Studies","Community Foundation for Southeast Michigan","675000","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3169","College for Creative Studies","Community Foundation for Southeast Michigan","10000","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3168","College for Creative Studies","Community Foundation for Southeast Michigan","4500","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3167","College for Creative Studies","Community Foundation for Southeast Michigan","30000","108","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"3166","Coalition on Temporary Shelter","Community Foundation for Southeast Michigan","14386","105","111","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
